source_platform,id,preprocessed_text,collection_method,has_ai_keyword,has_health_keyword,needs_classification,needs_language_detection
facebook,8b9edb9c83b25b5f185f5af6,un ung iinumin mo na matamis. tapos itetest ung blood sugar mo after. don malaman if may GDM ka. igoogle mo po or chatgpt for better explanation po.,manual_csv,True,False,True,True
facebook,d05ef316b69abb9183bb5107,Chatgpt mo po madali at maayos pag kaka explain,manual_csv,True,False,True,True
facebook,66be49e2f8000c4c8976eb80,"Normal mi. Ganyan din ako mi, saka lang nagmanas nung 1-2 wks before manganak. Biglang nawala nung nakapanganak nako. Nabasa konsa chatgpt naiipit kasi yung mga ibang ugat natin kaya di nakakadaloy ng maayos yung fluids sa katawan kaya namamanas",manual_csv,True,False,True,True
facebook,405a6ec93b3c6cfe19517855,"Ito yung simpleng paliwanag ng ultrasound mo: 🔍 Resulta: May nakita na bilog na sac sa loob ng matres → ibig sabihin buntis ka (early pregnancy) Sukat ng sac: 0.79 cm Wala pang nakikitang baby (fetal echo) at yolk sac → normal pa ito kung sobrang aga pa ng pagbubuntis Cervix (bukana ng matres) ay sarado → good sign, walang senyales ng pagkalaglag Ovaries (obaryo) ay normal Walang bukol o ibang problema na nakita 📊 Impression (Buod ng doktor): Maagang pagbubuntis sa loob ng matres (intrauterine pregnancy) Tinatayang edad ng pagbubuntis: mga 4 weeks pa lang Hindi pa sure kung viable (ok ang paglaki ng baby) kasi wala pang nakikitang embryo Kailangan ulitin ang ultrasound (follow-up scan) 📅 Bakit walang EDD (due date)? Dahil sobrang aga pa, hindi pa makita ang baby kaya hindi pa ma-compute ang due date 👉 Importanteng tandaan: Normal lang na walang baby na makita sa 4 weeks Kadalasan sa 5–7 weeks pa makikita ang yolk sac at heartbeat Magpa-ultrasound ulit after 1–2 weeks ⚠️ Magpatingin agad kung may: malakas na pagdurugo sobrang sakit ng puson Kung gusto mo, pwede mo sabihin kung kailan last mens mo para matulungan kitang i-estimate kung ilang weeks ka na 😊 via chatgpt",manual_csv,True,True,True,True
facebook,bb8abc88c51f2ac5268ef9b8,Ako lang ba uhaw palagi? Naka over 8 glasses of water na ako ngayong araw lang. Ang bilis mag dry ng mouth ko. Nag research ako possible daw gestational diabetes. I’m 19 weeks pregnant. Can I just go to the clinic and get tested for my sugar levels? Or should I wait kasi sabi ni ChatGPT around 20-24 weeks daw ideally natetest ang gestational diabetes,manual_csv,True,True,True,True
facebook,6ac2a7377e6639e3bea0ab30,"Trust no one Mga Mima! Sa mga nagpapabasa ung mga result dito, please dont. WE ARE NOT DOCTORS. Iba-iba tau ng katawan, cases, at kondisyon sa buhay. Hindi porket naranasan ko, same din ng mararanasan mo. Kung di makapag-antay sa OB, mag-research ka. Anjan ung Google, chatgpt, AI etc. but trust only your OB sa pagbubuntis mo. Lalu na ung mga dinudugo. Magtatanong dito if nakunan na xa, pag may sumagot na same din ng lumabas saknya nung nakunan na xa, may tendency na mawalan na ng pag-asa si Sender kc kinonfirm nyo na agad na wala na, eh what if pwede pa plang isave kung pumunta agad sa Doctor? Wag nyo po ireason na walang pampacheck up, buhay nyo po yan at anak nyo po yan. Gagawan nyo dapat ng paraan para protektahan ang buhay na pinagkatiwala sa inyo ng Diyos. Tapos ung iba, sasabihin, para san ba tong group na to? For general knowledge po. Kung gusto nyong maging Doctor, sana nag-aral kau para valid ang mga comments nyo kc kahit mga Doctor hindi lang naman nagbibased sa result, nag-aassess din xa ng mga history ng patient. Tapos may mga nanay pa na nagsasabi, umalis ka na lang sa group na to, mima bakit ganun pag kinocorrect? Akala ko mga nanay na ang members dito? Bkit parang ang immature pa din? Ano na lang ituturo nyo sa mga anak nyo? Hindi naman masama ung sinasabi ko, eh kung gusto nyo na maging check up page to, eh dapat kau na lang din magpaanak tutal andito naman yata lahat ng sagot eh. Mas magtitiwala naman ata kau sa comment ng kung sinu-sino lang kesa sa mga Doctor na nag aral ng ilang taon. Wag nyong sabihin na nung unang panahon wala namang Doctor, kc noon hindi pa naman polluted and corrupted ang mundo kumpara sa ngaun.",manual_csv,True,True,True,True
facebook,c99a2a2fd816b9b28dd03c09,"Anonymous participant 281 so, Doctor na pala tau, mima! 2026 na! Pwede taung magreseach, may chatGPT, may AI na pero di tau Doctor. Hindi panghuhusga ung comment ko, negative lang nasa isip mo. Correction po yan. Eh kung pwede palang magpacheck up sainyo, eh bat pa sila magpapacheck up? Hahaha! Tapos sasabihin mo magleave kami? Eh sino na lang magkocorrect sa mga maling pag iisip dito? Ikaw nanay ka na, ganyan din ba ituturo mo sa anak mo, pag may nararamdaman, sa fb magtatanong?? Mima!! Para san pa po na may Doctor tau sa Pilipinas kung sa mga mosang lang pwede na palang magpaadvise. Mosang talaga kc di mo naman sure if degree holder ung nagcocomment. Lagi lang naman silang magbibased sa karanasan at sarili nilang kaalaman. Eh kung gusto nyo po, kau na rin magpaanak para naman makalibre din ung ayaw magpacheck up.",manual_csv,True,True,True,True
facebook,5b1af44fedf5eeb6af10371c,"te, 27 ka na, you can educate yourself through the internet. Anak mo yan eh, dapat ikaw mismo tumuklas, honestly kahit walang internet, may ranges sa results mo, malalaman mo na agad if normal or not. Magdownload ka ng chatgpt, pero general knowledge lang un, kumabaga guide mo lang xa, di mo talaga Doctor un, para lang may Idea ka. Hindi sa ina-underestimate kita pero age mo, dpat makasabay na sa technology para hindi ka madaling malinlang. Kahit di ka mxadong marunong, kapag gumamit ka ng AI, matututo ka. Ineencourage kita na ieducate ang self mo, kc marami namang resources para pag nagkaaanak ka na, maging better mom ka. 🙂",manual_csv,True,True,True,True
facebook,3154a9e814478dd0f6140e2c,"ChatGPT Here’s a simple explanation of your urinalysis result: ✅ Normal / Good Findings • Color: Yellow – normal • pH: 6.0 – within normal range • Specific gravity: 1.015 – normal (good hydration) • Protein: Negative – good (no kidney protein leakage) • Pus cells: 1–2/HPF – within normal • Red blood cells: 0–1/HPF – normal ⚠️ Findings to Note • Transparency: Slightly hazy – can be due to cells, bacteria, or crystals • Sugar: Trace – not usually normal (could be from recent food intake or needs monitoring) • Epithelial cells: Moderate – may suggest contamination (not a clean catch) or mild irritation • Bacteria: Moderate – possible early or mild infection • Amorphous materials: Moderate – usually not serious, often related to urine crystals • Mucus threads: Few – generally okay ⸻ 🩺 Overall Impression • Mostly normal results • But with moderate bacteria + hazy urine, this could suggest: 👉 possible mild urinary tract infection (UTI) or contamination during collection • Trace sugar might need follow-up if persistent ⸻ 📌 What you should do: • Drink more water 💧 • Observe symptoms: • hapdi sa pag-ihi • frequent urination • lower abdominal pain • If you have symptoms, consult a doctor for possible UTI treatment • If no symptoms, doctor may just ask for repeat urinalysis (clean catch)",manual_csv,True,True,True,True
facebook,99dbfb3f25c21024eb9f8444,Search ka sa google. Tapos tanong ka din pag nagpacheck-up ka. Puro pamahiin mga nandito.,manual_csv,False,False,True,True
facebook,dbcefc09458988f5ee758395,Download ka chatgpt me pang guide mo mag Tanong ka lng,manual_csv,True,False,True,True
facebook,a22dbb850ae82b852770929e,sk lang po sana masagot nag pa check up po ako kahapon sabi po nag doctor wala raw po baby sa tiyan ko pero nag pt naman po dalawa po lumabas ano po kaya tawag don pero po tuloy tuloy po lagi regla ko tapos po meron po pinasok na pepe ko wala rin po sila nakita nag tanong po Kay chatgpt wala pa raw po makikita yun kapag bago pa lang po Tama poba sana po masagot niyon need ko po malaman po,manual_csv,True,True,True,True
facebook,e283008ce35cf771f8fb0efe,Sabi ni chatgpt normal daw kung isang araw lang na iba yung amoy at walang pangangati.. kasi naghahalo daw yung semen at vagina discharge kaya expected mo kinaumagahan lalabas yung discharge natin may amoy siya dahil daw nagbabago yung PH ng vagina natin..,manual_csv,True,False,True,True
facebook,0f8d865b3c5065af3597c435,"I chatgpt mo be ma explain nya ng maayos yan upload mo lang yung Pic sa chatgpt search mo sa google, tapos pag upload ko ng Pic sa chatgpt type mo sa baba ""ano yung ibig sabihin, explain in tagalog """,manual_csv,True,False,True,True
facebook,01b85409841e6c43c068f64c,Mag download ka ng ChatGPT isend mo lng malalaman muna kung ano results,manual_csv,True,False,True,True
facebook,aeebdd25f1142af67b0cdeed,download kayo AI..chatgpt pwede makahel magbasa isend nyo lng pic,manual_csv,True,False,True,True
facebook,e22dd7e89d1877814af2af3a,Chatgpt mo po,manual_csv,True,False,False,False
facebook,1ca2d5472baac8dae742dec4,"Chatgpt interpretation. Here’s a very simple way to explain it. Your ultrasound mostly looks okay. Your uterus is normal in size and just tilted forward, which is normal and common. Your right ovary looks normal. On the left side, there is a small fluid-filled cyst. It is small and simple, and these are very common. Many times, they go away on their own. The only thing that needs attention is the lining of your uterus. It is thicker than normal. This usually happens because of a hormone imbalance. It does not automatically mean something serious, but your doctor may want to monitor it or give medicine. So overall: Most things look normal. There is a small cyst on the left. The uterine lining is thick and needs follow-up with your doctor.",manual_csv,True,True,True,True
facebook,36b2a675dbf3415bbac2f7a1,"sakin masakit lagi, pero nung nag change ako ng bra, nawala yung masakit, nag chatGpt ako😅, sabi need daw nung bra na saktong sakto sa size like hindi dapat maluwag, dapat it can support yung breasts... nasanay tuloy ako sa masikip na bra pero hindi na sumasakit yung breast.",manual_csv,True,False,True,True
facebook,9b1f453984d960531f7ac22d,base sa chatgpt... Yes 😊 the results shown are within the normal range...hehe,manual_csv,True,False,True,True
facebook,0b20ac68b8d930bf94d44292,Try mo Chat GPT para ma-explain sayo ng maayos at detailed.,manual_csv,True,False,True,True
facebook,2d95d87e6ec597e229960b62,Pwede nyo naman isearch sa google yung resulta or ipabasa nyo sa ob-gyne,manual_csv,False,False,True,True
facebook,fe67704100e82851b1f9aa19,Ipatranslate niyo po kay Chatgpt para mas maintidihan niyo,manual_csv,True,False,True,True
facebook,7643beccc0a78f624c6853c5,"Ang ibig sabihin ng ""no free fluid in cul de sac"" ay walang natagpuang malayang likido sa bahagi ng katawan na tinatawag na ""cul de sac."" Ang cul de sac ay isang anatomical na lugar sa pelvis, tulad ng rectouterine pouch sa mga kababaihan (kilala rin bilang pouch of Douglas), na nasa pagitan ng matris at rectum. Kung walang malayang likido sa lugar na ito, maaaring ito ay isang normal na kondisyon o hindi ito nagpapakita ng anumang abnormalidad tulad ng impeksyon o pagdurugo. Gayunpaman, kung may mga sintomas o ibang findings, maaaring kailanganin pa ng karagdagang pagsusuri. By: chatgpt",manual_csv,True,True,True,True
facebook,ea2bb20402d558b82ba9302c,Search google,manual_csv,False,False,False,False
facebook,95ff6d7f34dbad0529f9b337,recommended naman po talaga na 2 initial intake then tig isa na susunod.. search po sa google and backread po dito sa group... Happy Reading,manual_csv,False,False,True,True
facebook,6bf0808c8cf2b2c92a756a9a,google at youtube. reasearch mo. no sweets and sugar muna,manual_csv,False,False,True,True
facebook,4aa23586fb17f0d137f3b2e0,ang pede maintenance ay allopurinol. yan ang nagpapa baba ng high uric acid. search mo na lang sa google & watch sa youtube,manual_csv,False,False,True,True
facebook,a3e5c922ef299fbf2ebd8764,eto po sabi ni google,manual_csv,False,False,True,True
facebook,91603320b32d8de967e2881c,"google mo, pero magtanong ka sa doctor. delikado pag me history ka ng sakit sa atay, tiyan o kidney",manual_csv,False,True,True,True
facebook,78862dc5fdc0c5c8064d83aa,"Relate, lahat na lang ng kinakain tinatanong sa Google kung puwede kainin,☹️😞",manual_csv,False,False,True,True
facebook,ccfb65273bcde2a3c4450527,Nagsasawa na kasi ako sa BANGUS hehe.. Si mang Google iba iba din sinasabe eh. Kaya nagugulohan talaga ako kung ano pang isda pwede. May HB kasi ako.. Mataas din cholesterol/fatty liver narin.. Dami ng bawal kainin pati pa naman sa isda.. Haist,manual_csv,False,False,True,True
